frame_index,has_face,dominant_emotion,face_front
3247,True,neutral,False
3248,True,neutral,False
3249,True,neutral,False
3250,True,neutral,False
3251,True,neutral,False
3252,True,happy,False
3253,True,neutral,False
3254,True,neutral,False
3255,True,sad,False
3256,True,neutral,False
3257,True,neutral,False
3258,True,neutral,False
3259,True,sad,False
3260,True,sad,False
3261,True,neutral,False
3262,True,neutral,False
3263,True,sad,False
3264,True,sad,False
3265,True,neutral,False
3266,True,sad,False
3267,True,neutral,False
3268,True,happy,False
3269,True,sad,False
3270,True,neutral,False
3271,True,neutral,False
3272,True,happy,False
3273,True,neutral,False
3274,True,sad,False
3275,True,neutral,False
3276,True,sad,False
3277,True,sad,False
3278,True,sad,False
3279,True,sad,False
3280,True,fear,False
3281,True,fear,False
3282,True,happy,False
3283,True,happy,False
3284,True,neutral,False
3285,True,happy,False
3286,True,happy,False
3287,True,fear,False
3288,True,fear,False
3289,True,fear,False
3290,True,happy,False
3291,True,happy,False
3292,True,happy,False
3293,True,fear,False
3294,True,fear,False
3295,True,happy,False
3296,True,happy,False
3297,True,fear,False
3298,True,happy,False
3299,True,happy,False
3300,True,sad,True
3301,True,angry,True
3302,True,sad,True
3303,True,sad,True
3304,True,sad,True
3305,True,neutral,True
3306,True,sad,True
3307,True,sad,True
3308,True,fear,True
3309,True,sad,True
3310,True,sad,True
3311,True,sad,True
3312,True,sad,True
3313,True,sad,False
3314,True,sad,True
3315,True,sad,True
3316,True,sad,True
3317,True,sad,True
3318,True,sad,True
3319,True,sad,True
3320,True,sad,True
3321,True,sad,True
3322,True,sad,True
3323,True,sad,True
3324,True,fear,True
3325,True,sad,True
